WAGE,FEMALE,YRSEDUC,REGION,MIDWEST,NE,WEST,SOUTH
18.84615326,0,11,2,0,0,1,0
9.401709557,0,13,2,0,0,1,0
5.625,1,13,2,0,0,1,0
10.15384579,0,16,2,0,0,1,0
19.42307663,1,12,2,0,0,1,0
27.40384674,0,13,2,0,0,1,0
14.42307663,1,12,2,0,0,1,0
40.59828949,1,19,2,0,0,1,0
10.2564106,0,18,2,0,0,1,0
32.05128098,0,20,2,0,0,1,0
15.38461494,0,16,2,0,0,1,0
21.63461494,1,16,2,0,0,1,0
13.46153831,0,11,2,0,0,1,0
9.615385056,1,13,2,0,0,1,0
6.25,1,13,2,0,0,1,0
10.09615421,0,13,2,0,0,1,0
32.05128098,0,18,2,0,0,1,0
19.23077011,0,13,2,0,0,1,0
16.82692337,1,16,2,0,0,1,0
13.46153831,0,12,2,0,0,1,0
34.85838699,0,16,2,0,0,1,0
19.23077011,0,12,2,0,0,1,0
9.134614944,1,12,2,0,0,1,0
22.59615326,0,13,2,0,0,1,0
22.47451973,0,16,2,0,0,1,0
30,0,18,2,0,0,1,0
24.61538506,1,16,2,0,0,1,0
18.26922989,0,12,2,0,0,1,0
18.81270981,0,18,2,0,0,1,0
25,1,16,2,0,0,1,0
30.76922989,0,18,2,0,0,1,0
29.80769157,0,16,2,0,0,1,0
16.82692337,0,12,2,0,0,1,0
5.769230843,1,12,2,0,0,1,0
14.42307663,0,13,2,0,0,1,0
9.375,1,12,2,0,0,1,0
36.05769348,0,19,2,0,0,1,0
13.78205109,0,13,2,0,0,1,0
34.57840347,0,20,2,0,0,1,0
16.82692337,0,18,2,0,0,1,0
12.01923084,1,16,2,0,0,1,0
12.01923084,0,16,2,0,0,1,0
8.653845787,1,12,2,0,0,1,0
8.653845787,0,12,2,0,0,1,0
24.03846169,1,14,2,0,0,1,0
19.23077011,1,18,2,0,0,1,0
5.769230843,0,12,2,0,0,1,0
13.46153831,1,16,2,0,0,1,0
14.42307663,1,12,2,0,0,1,0
7.211538315,0,12,2,0,0,1,0
12.93706322,0,13,2,0,0,1,0
32.21154022,0,16,2,0,0,1,0
7,0,12,2,0,0,1,0
9.615385056,0,13,2,0,0,1,0
2.352941275,0,14,2,0,0,1,0
10.09615421,0,13,2,0,0,1,0
6.25,0,12,2,0,0,1,0
17.30769157,1,12,2,0,0,1,0
20.67307663,1,14,2,0,0,1,0
17.80769157,0,13,2,0,0,1,0
9.615385056,1,12,2,0,0,1,0
14.90384579,0,16,2,0,0,1,0
16.82692337,0,13,2,0,0,1,0
36.05769348,0,14,2,0,0,1,0
24.03846169,1,16,2,0,0,1,0
6.730769157,1,12,2,0,0,1,0
26.04166603,0,13,2,0,0,1,0
5.457380295,1,12,2,0,0,1,0
9.134614944,0,12,2,0,0,1,0
10.57692337,0,6,2,0,0,1,0
2.197802305,1,12,2,0,0,1,0
15,0,13,2,0,0,1,0
8.990385056,1,12,2,0,0,1,0
27.40384674,0,14,2,0,0,1,0
20.19230843,1,13,2,0,0,1,0
19.23077011,0,12,2,0,0,1,0
5.769230843,1,13,2,0,0,1,0
16.4072113,0,13,2,0,0,1,0
12.79142857,1,13,2,0,0,1,0
32.21154022,0,18,2,0,0,1,0
6.07338047,1,18,2,0,0,1,0
26.92307663,0,16,2,0,0,1,0
15.4024477,0,19,2,0,0,1,0
13.24786282,1,18,2,0,0,1,0
18.80341911,0,12,2,0,0,1,0
10.57692337,1,13,2,0,0,1,0
15.38461494,0,16,2,0,0,1,0
18,1,16,2,0,0,1,0
37.5,0,20,2,0,0,1,0
24.03846169,0,16,2,0,0,1,0
12.01923084,1,13,2,0,0,1,0
14.10256386,0,12,2,0,0,1,0
6.25,1,12,2,0,0,1,0
6.826922894,0,13,2,0,0,1,0
20.19230843,0,16,2,0,0,1,0
12.65182209,1,16,2,0,0,1,0
5.494505405,0,16,2,0,0,1,0
10.57692337,1,16,2,0,0,1,0
19.23077011,0,13,2,0,0,1,0
12.01923084,1,13,2,0,0,1,0
12.01923084,1,13,2,0,0,1,0
20.19230843,0,14,2,0,0,1,0
13.46153831,0,13,2,0,0,1,0
18.26922989,0,12,2,0,0,1,0
4.807692528,1,12,2,0,0,1,0
10.09615421,0,13,2,0,0,1,0
19.23077011,0,14,2,0,0,1,0
9.615385056,1,12,2,0,0,1,0
16.04759598,0,12,2,0,0,1,0
16.457901,1,12,2,0,0,1,0
7.692307472,0,13,2,0,0,1,0
14.42307663,1,12,2,0,0,1,0
19.23077011,0,16,2,0,0,1,0
11.53846169,1,18,2,0,0,1,0
13.84615421,0,12,2,0,0,1,0
14.42307663,1,12,2,0,0,1,0
37.15034866,0,16,2,0,0,1,0
15.38461494,1,12,2,0,0,1,0
8.012820244,1,13,2,0,0,1,0
24.03846169,0,16,2,0,0,1,0
18.6046505,0,12,2,0,0,1,0
9.615385056,0,13,2,0,0,1,0
10.81730747,1,13,2,0,0,1,0
6.875,0,16,2,0,0,1,0
8.653845787,1,13,2,0,0,1,0
20.19230843,0,14,2,0,0,1,0
27.69230843,0,14,2,0,0,1,0
24.03846169,0,12,2,0,0,1,0
10.57692337,1,12,2,0,0,1,0
13.94230747,0,18,2,0,0,1,0
21.63461494,0,14,2,0,0,1,0
16.82692337,1,12,2,0,0,1,0
7.932692528,0,12,2,0,0,1,0
26.92307663,0,18,2,0,0,1,0
9.6875,0,10,2,0,0,1,0
7.211538315,1,12,2,0,0,1,0
12.5,0,13,2,0,0,1,0
15.38461494,1,14,2,0,0,1,0
6.25,0,12,2,0,0,1,0
11.53846169,0,12,2,0,0,1,0
9.134614944,1,12,2,0,0,1,0
15.64102554,1,16,2,0,0,1,0
14.42307663,0,14,2,0,0,1,0
26.44230843,0,20,2,0,0,1,0
28.84615326,1,16,2,0,0,1,0
36.05769348,1,18,2,0,0,1,0
5.917159557,0,16,2,0,0,1,0
6.730769157,0,12,2,0,0,1,0
7.692307472,0,19,2,0,0,1,0
7.692307472,1,19,2,0,0,1,0
16.82692337,0,13,2,0,0,1,0
9.615385056,1,13,2,0,0,1,0
16.44230843,0,12,2,0,0,1,0
10.09615421,0,13,2,0,0,1,0
12.98076916,1,13,2,0,0,1,0
12.82051277,0,16,2,0,0,1,0
7.692307472,1,18,2,0,0,1,0
21.63461494,0,14,2,0,0,1,0
7.692307472,1,12,2,0,0,1,0
21.97802162,0,13,2,0,0,1,0
24.03846169,1,16,2,0,0,1,0
21.97802162,1,13,2,0,0,1,0
15.74519253,1,12,2,0,0,1,0
9.055500031,0,12,2,0,0,1,0
13.94230747,0,13,2,0,0,1,0
26.44230843,0,13,2,0,0,1,0
8.653845787,1,13,2,0,0,1,0
16.44230843,0,12,2,0,0,1,0
12.98076916,0,13,2,0,0,1,0
14.68531513,0,12,2,0,0,1,0
10.09615421,1,12,2,0,0,1,0
20.75,1,16,2,0,0,1,0
13.31360912,0,13,2,0,0,1,0
9.134614944,1,13,2,0,0,1,0
19.23077011,1,16,2,0,0,1,0
3,0,13,2,0,0,1,0
11.53846169,1,12,2,0,0,1,0
14.90384579,0,12,2,0,0,1,0
7.50432682,1,12,2,0,0,1,0
7.734113693,0,14,2,0,0,1,0
29.9145298,0,18,2,0,0,1,0
24.03846169,0,16,2,0,0,1,0
6.302083492,1,12,2,0,0,1,0
6.730769157,0,16,2,0,0,1,0
8.413461685,0,13,2,0,0,1,0
3.846153736,1,12,2,0,0,1,0
18.75,0,10,2,0,0,1,0
20.67307663,1,13,2,0,0,1,0
35.64625931,0,12,2,0,0,1,0
8.07692337,0,10,2,0,0,1,0
9.615385056,1,14,2,0,0,1,0
12.01923084,0,13,2,0,0,1,0
11.53846169,1,13,2,0,0,1,0
31.25,0,16,2,0,0,1,0
36.05769348,1,16,2,0,0,1,0
7.291666508,0,12,2,0,0,1,0
15.86538506,0,12,2,0,0,1,0
4.487179279,1,12,2,0,0,1,0
28.84615326,0,16,2,0,0,1,0
21.63461494,1,13,2,0,0,1,0
10.875,1,12,2,0,0,1,0
20.19230843,0,12,2,0,0,1,0
12.01923084,0,16,2,0,0,1,0
16.64201164,0,16,2,0,0,1,0
45.19230652,0,16,2,0,0,1,0
26.62721825,0,16,2,0,0,1,0
7,0,6,2,0,0,1,0
6.993007183,0,12,2,0,0,1,0
5.208333492,0,12,2,0,0,1,0
5.769230843,1,13,2,0,0,1,0
19.71153831,0,13,2,0,0,1,0
25.48077011,0,18,2,0,0,1,0
15.38461494,0,13,2,0,0,1,0
13.73626328,1,12,2,0,0,1,0
9.615385056,0,12,2,0,0,1,0
8.463541985,0,16,2,0,0,1,0
17.30769157,0,13,2,0,0,1,0
13.46153831,0,14,2,0,0,1,0
30.76922989,0,18,2,0,0,1,0
10.41666698,1,14,2,0,0,1,0
11.53846169,1,13,2,0,0,1,0
21.39422989,0,12,2,0,0,1,0
12.64792919,1,13,2,0,0,1,0
16,1,14,2,0,0,1,0
22.11538506,0,12,2,0,0,1,0
49.25,0,18,2,0,0,1,0
14.27403831,1,16,2,0,0,1,0
8.75,0,13,2,0,0,1,0
12.98076916,1,12,2,0,0,1,0
12.01923084,1,16,2,0,0,1,0
13.46153831,1,14,2,0,0,1,0
17.30769157,0,13,2,0,0,1,0
43.26922989,0,18,2,0,0,1,0
23.84615326,0,16,2,0,0,1,0
11.1888113,1,18,2,0,0,1,0
7.211538315,1,14,2,0,0,1,0
26.92307663,0,12,2,0,0,1,0
26.92307663,0,18,2,0,0,1,0
15.73426533,0,16,2,0,0,1,0
17.48251724,0,16,2,0,0,1,0
17.78846169,1,12,2,0,0,1,0
10.89743614,0,16,2,0,0,1,0
13.98601437,0,12,2,0,0,1,0
15.38461494,0,16,2,0,0,1,0
16.92499924,0,20,2,0,0,1,0
10.57692337,0,12,2,0,0,1,0
11.53846169,0,12,2,0,0,1,0
11.15384579,0,12,2,0,0,1,0
9.375,0,14,2,0,0,1,0
15.625,1,16,2,0,0,1,0
6.25,1,13,2,0,0,1,0
10.68376064,1,14,2,0,0,1,0
16.34615326,0,12,2,0,0,1,0
6.25,0,6,2,0,0,1,0
14.42307663,0,12,2,0,0,1,0
13.24175835,1,16,2,0,0,1,0
11.90817261,1,12,2,0,0,1,0
19.23077011,0,14,2,0,0,1,0
10.8805666,0,8,2,0,0,1,0
6.009615421,1,9,2,0,0,1,0
18.26922989,1,18,2,0,0,1,0
21.63461494,0,16,2,0,0,1,0
5.769230843,1,14,2,0,0,1,0
4.807692528,1,18,2,0,0,1,0
25.96153831,0,12,2,0,0,1,0
9.083333015,1,12,2,0,0,1,0
8.54567337,0,13,2,0,0,1,0
11.4793272,0,16,2,0,0,1,0
5.494505405,1,12,2,0,0,1,0
10.09615421,1,13,2,0,0,1,0
6.04395628,0,13,2,0,0,1,0
7.692307472,1,13,2,0,0,1,0
12.01923084,0,12,2,0,0,1,0
13.84615421,0,12,2,0,0,1,0
8.17307663,1,8,2,0,0,1,0
19.23077011,0,12,2,0,0,1,0
10.57692337,1,13,2,0,0,1,0
18.75,0,12,2,0,0,1,0
4.086538315,1,12,2,0,0,1,0
18.26922989,1,18,2,0,0,1,0
15.68047333,0,20,2,0,0,1,0
25,0,16,2,0,0,1,0
9.081196785,1,13,2,0,0,1,0
15.86538506,0,12,2,0,0,1,0
6.593406677,1,12,2,0,0,1,0
7.212019444,1,16,2,0,0,1,0
10.57692337,0,13,2,0,0,1,0
6.923077106,1,14,2,0,0,1,0
7.211538315,0,14,2,0,0,1,0
12.98076916,1,18,2,0,0,1,0
16.21794891,1,12,2,0,0,1,0
9.401709557,0,12,2,0,0,1,0
10.81730747,1,16,2,0,0,1,0
3.205128193,0,12,2,0,0,1,0
6,1,12,2,0,0,1,0
4.639422894,1,11,2,0,0,1,0
12.01923084,0,12,2,0,0,1,0
3.365384579,1,13,2,0,0,1,0
10.68376064,1,13,2,0,0,1,0
10.45150471,1,13,2,0,0,1,0
10.13333321,0,14,2,0,0,1,0
9.615385056,0,13,2,0,0,1,0
9.615385056,0,12,2,0,0,1,0
7.692307472,1,12,2,0,0,1,0
24.03846169,0,13,2,0,0,1,0
7.951922894,0,12,2,0,0,1,0
9.615385056,0,13,2,0,0,1,0
14.42307663,0,12,2,0,0,1,0
15.625,0,12,2,0,0,1,0
21.63461494,0,13,2,0,0,1,0
25,1,16,2,0,0,1,0
5.769230843,0,13,2,0,0,1,0
2.913753033,0,14,2,0,0,1,0
26.68269157,0,13,2,0,0,1,0
10.88235283,1,13,2,0,0,1,0
13.94230747,1,12,2,0,0,1,0
12.5,0,13,2,0,0,1,0
10.09615421,0,12,2,0,0,1,0
16.125,0,12,2,0,0,1,0
5.494505405,1,12,2,0,0,1,0
24.03846169,0,14,2,0,0,1,0
11.77884579,1,12,2,0,0,1,0
11.28205109,1,13,2,0,0,1,0
11.25,0,9,2,0,0,1,0
5.907626152,0,13,2,0,0,1,0
12.98076916,0,14,2,0,0,1,0
12.98076916,1,12,2,0,0,1,0
4.326922894,1,13,2,0,0,1,0
11.07692337,0,12,2,0,0,1,0
26.44230843,0,16,2,0,0,1,0
5.673077106,1,12,2,0,0,1,0
4.84375,1,14,2,0,0,1,0
20.67307663,0,12,2,0,0,1,0
9.615385056,0,13,2,0,0,1,0
24.51922989,1,16,2,0,0,1,0
2.403846264,0,12,2,0,0,1,0
6.410256386,1,12,2,0,0,1,0
5.769230843,0,12,2,0,0,1,0
13.36538506,1,13,2,0,0,1,0
12.5,0,14,2,0,0,1,0
11.85897446,0,16,2,0,0,1,0
17.30769157,0,12,2,0,0,1,0
21.63461494,0,14,2,0,0,1,0
13.46153831,0,14,2,0,0,1,0
5.769230843,1,13,2,0,0,1,0
22.86778831,0,13,2,0,0,1,0
3.111922979,1,13,2,0,0,1,0
16.82692337,0,12,2,0,0,1,0
5.494505405,1,11,2,0,0,1,0
14.58846188,1,14,2,0,0,1,0
9.109312058,1,14,2,0,0,1,0
13.07692337,1,14,2,0,0,1,0
13.46153831,0,12,2,0,0,1,0
22.22222137,0,12,2,0,0,1,0
5.288461685,1,9,2,0,0,1,0
23.39743614,0,13,2,0,0,1,0
12.98076916,0,14,2,0,0,1,0
5.769230843,1,13,2,0,0,1,0
8.653845787,0,10,2,0,0,1,0
15.38461494,0,13,2,0,0,1,0
7.692307472,1,16,2,0,0,1,0
17.30769157,0,13,2,0,0,1,0
4.615384579,0,12,2,0,0,1,0
20.76922989,1,16,2,0,0,1,0
16.64201164,0,11,2,0,0,1,0
13.82211494,0,9,2,0,0,1,0
13.94134617,0,12,2,0,0,1,0
7.435096264,0,12,2,0,0,1,0
5.341880322,0,12,2,0,0,1,0
7.5,1,11,2,0,0,1,0
10.95144272,1,16,2,0,0,1,0
18.75,0,18,2,0,0,1,0
13.46153831,1,18,2,0,0,1,0
14.42307663,0,12,2,0,0,1,0
5.288461685,1,13,2,0,0,1,0
8.221154213,0,12,2,0,0,1,0
16.82692337,0,16,2,0,0,1,0
10.98901081,1,14,2,0,0,1,0
11.53846169,0,12,2,0,0,1,0
6.730769157,1,10,2,0,0,1,0
8.050089836,0,12,2,0,0,1,0
3.296703339,0,6,2,0,0,1,0
47.11538315,0,16,2,0,0,1,0
15.38461494,1,16,2,0,0,1,0
23.55769157,0,13,2,0,0,1,0
12.5,0,12,2,0,0,1,0
3.891941309,0,13,2,0,0,1,0
8.17307663,1,13,2,0,0,1,0
14.02243614,0,13,2,0,0,1,0
7.211538315,1,12,2,0,0,1,0
23.07692337,0,12,2,0,0,1,0
9.134614944,1,13,2,0,0,1,0
16.82692337,1,13,2,0,0,1,0
15.38461494,0,12,2,0,0,1,0
20.19230843,0,16,2,0,0,1,0
5.368750095,1,10,2,0,0,1,0
12.30769253,0,13,2,0,0,1,0
8.75,1,13,2,0,0,1,0
12.82051277,0,16,2,0,0,1,0
14.42307663,0,10,2,0,0,1,0
19.71153831,0,11,2,0,0,1,0
8.413461685,1,12,2,0,0,1,0
11.05769253,0,12,2,0,0,1,0
23.07692337,0,12,2,0,0,1,0
8.17307663,1,13,2,0,0,1,0
8.028204918,0,12,2,0,0,1,0
9.768750191,0,12,2,0,0,1,0
28.63247871,0,8,2,0,0,1,0
19.23077011,0,11,2,0,0,1,0
9.615385056,1,12,2,0,0,1,0
9.615385056,0,13,2,0,0,1,0
9.615385056,0,13,2,0,0,1,0
14.42307663,0,18,2,0,0,1,0
11.05769253,1,12,2,0,0,1,0
14.9572649,1,13,2,0,0,1,0
5.25,0,8,2,0,0,1,0
18.95192337,0,12,2,0,0,1,0
11.3875742,1,12,2,0,0,1,0
19.71153831,0,8,2,0,0,1,0
14.42307663,0,13,2,0,0,1,0
8.653845787,1,13,2,0,0,1,0
11.53846169,1,12,2,0,0,1,0
9.134614944,1,12,2,0,0,1,0
9.615385056,1,12,2,0,0,1,0
5.325443745,0,16,2,0,0,1,0
14.42307663,0,12,2,0,0,1,0
10.35000038,1,13,2,0,0,1,0
6.730769157,0,12,2,0,0,1,0
8.07692337,1,13,2,0,0,1,0
21.63461494,1,18,2,0,0,1,0
17.30769157,0,16,2,0,0,1,0
28.84615326,0,12,2,0,0,1,0
11.53846169,0,14,2,0,0,1,0
14.42307663,0,13,2,0,0,1,0
12.01923084,0,13,2,0,0,1,0
4.182692528,1,13,2,0,0,1,0
13.94230747,0,12,2,0,0,1,0
11.07692337,0,13,2,0,0,1,0
12.14574909,1,13,2,0,0,1,0
7.692307472,1,16,2,0,0,1,0
11.53846169,0,12,2,0,0,1,0
10.04807663,0,12,2,0,0,1,0
4.326922894,1,13,2,0,0,1,0
21.36752129,0,13,2,0,0,1,0
21.61153793,0,16,2,0,0,1,0
19.01922989,1,16,2,0,0,1,0
14.42307663,0,9,2,0,0,1,0
6.971153736,0,12,2,0,0,1,0
10.57692337,1,13,2,0,0,1,0
29.08653831,0,14,2,0,0,1,0
6.730769157,1,11,2,0,0,1,0
16.02564049,0,12,2,0,0,1,0
27.30769157,0,20,2,0,0,1,0
9.134614944,0,12,2,0,0,1,0
11.25,0,13,2,0,0,1,0
14.42307663,1,12,2,0,0,1,0
11.82499981,0,13,2,0,0,1,0
12.5,0,12,2,0,0,1,0
8.241758347,1,11,2,0,0,1,0
12.01923084,0,12,2,0,0,1,0
13.94230747,1,18,2,0,0,1,0
17.30769157,0,12,2,0,0,1,0
24.03846169,1,16,2,0,0,1,0
13.07692337,0,13,2,0,0,1,0
12.98076916,1,16,2,0,0,1,0
4.84693861,1,9,2,0,0,1,0
14.80000019,0,12,2,0,0,1,0
16.82692337,0,13,2,0,0,1,0
7.307692528,0,13,2,0,0,1,0
14.42307663,1,16,2,0,0,1,0
11,0,12,2,0,0,1,0
9,0,16,2,0,0,1,0
20.67307663,0,16,2,0,0,1,0
13.46153831,1,18,2,0,0,1,0
18.78192329,0,16,2,0,0,1,0
7.930769444,0,9,2,0,0,1,0
13.46153831,1,14,2,0,0,1,0
10.07326031,0,13,2,0,0,1,0
5.628517628,1,8,2,0,0,1,0
4.326922894,1,8,2,0,0,1,0
19.23077011,0,16,2,0,0,1,0
16.10577011,0,13,2,0,0,1,0
13.63269234,1,13,2,0,0,1,0
13.36538506,1,12,2,0,0,1,0
9.615385056,0,13,2,0,0,1,0
6.944444656,1,11,2,0,0,1,0
3.059440613,0,11,2,0,0,1,0
8.085664749,0,8,2,0,0,1,0
6.981238365,1,12,2,0,0,1,0
9.807692528,1,13,2,0,0,1,0
8.603239059,0,12,2,0,0,1,0
14.42307663,0,18,2,0,0,1,0
26.22377586,1,16,2,0,0,1,0
43.26922989,0,20,2,0,0,1,0
3.366346121,0,10,2,0,0,1,0
6.887499809,0,9,2,0,0,1,0
14.23076916,0,13,2,0,0,1,0
20.19230843,0,16,2,0,0,1,0
16.82692337,1,13,2,0,0,1,0
16.82692337,0,13,2,0,0,1,0
14.42307663,1,12,2,0,0,1,0
9.134614944,0,6,2,0,0,1,0
5.819838047,1,16,2,0,0,1,0
13.94230747,1,13,2,0,0,1,0
28.84615326,0,16,2,0,0,1,0
24.35897446,0,13,2,0,0,1,0
11.97115421,0,18,2,0,0,1,0
11.53846169,1,14,2,0,0,1,0
26.04166603,0,13,2,0,0,1,0
8.123249054,0,13,2,0,0,1,0
17.73504257,0,16,2,0,0,1,0
10,1,14,2,0,0,1,0
2.403846264,0,6,2,0,0,1,0
26.92307663,0,13,2,0,0,1,0
23.33333397,0,16,2,0,0,1,0
5.769230843,0,16,2,0,0,1,0
12.5,0,14,2,0,0,1,0
16.88034248,0,13,2,0,0,1,0
22.72762299,0,18,2,0,0,1,0
15.38461494,0,13,2,0,0,1,0
7.877551079,1,12,2,0,0,1,0
21.67832184,0,16,2,0,0,1,0
16.82692337,1,16,2,0,0,1,0
4.230769157,0,12,2,0,0,1,0
8.846154213,1,12,2,0,0,1,0
6.923077106,0,12,2,0,0,1,0
5.288461685,0,9,2,0,0,1,0
6.25,0,6,2,0,0,1,0
4.615384579,0,12,2,0,0,1,0
16.82692337,1,16,2,0,0,1,0
16.34615326,0,13,2,0,0,1,0
14.90384579,1,13,2,0,0,1,0
10,1,12,2,0,0,1,0
23.07692337,0,16,2,0,0,1,0
17.30769157,0,14,2,0,0,1,0
12.01923084,1,13,2,0,0,1,0
10.28846169,0,12,2,0,0,1,0
6.25,1,12,2,0,0,1,0
11.53846169,0,13,2,0,0,1,0
9.615385056,0,13,2,0,0,1,0
9.134614944,1,14,2,0,0,1,0
4.215686321,0,16,2,0,0,1,0
14.42307663,1,13,2,0,0,1,0
26.5,0,12,2,0,0,1,0
6.25,1,12,2,0,0,1,0
6.668522358,0,14,2,0,0,1,0
11.05769253,1,12,2,0,0,1,0
21.63461494,0,13,2,0,0,1,0
9.5,0,13,2,0,0,1,0
10.5,1,12,2,0,0,1,0
17.83216858,0,20,2,0,0,1,0
25.45918274,1,12,2,0,0,1,0
7.692307472,0,13,2,0,0,1,0
2.56410265,0,16,2,0,0,1,0
9,1,13,2,0,0,1,0
10.0854702,0,16,2,0,0,1,0
20.87912178,1,13,2,0,0,1,0
7.142857075,0,20,2,0,0,1,0
19.23077011,0,16,2,0,0,1,0
19.71153831,0,12,2,0,0,1,0
15.38461494,0,13,2,0,0,1,0
6.923077106,0,10,2,0,0,1,0
25.96153831,0,13,2,0,0,1,0
15,1,13,2,0,0,1,0
2.747252703,1,12,2,0,0,1,0
5.769230843,0,12,2,0,0,1,0
14.42307663,0,11,2,0,0,1,0
12.23776245,0,13,2,0,0,1,0
6.730769157,1,8,2,0,0,1,0
16.82692337,0,16,2,0,0,1,0
12.25961494,1,16,2,0,0,1,0
9.230769157,0,12,2,0,0,1,0
13.97980785,1,13,2,0,0,1,0
9.615385056,0,14,2,0,0,1,0
10.98901081,1,16,2,0,0,1,0
20,0,16,2,0,0,1,0
12.01923084,0,13,2,0,0,1,0
16.10017967,0,12,2,0,0,1,0
6.730769157,1,12,2,0,0,1,0
21.36752129,1,16,2,0,0,1,0
6.730769157,1,12,2,0,0,1,0
7.307692528,0,10,2,0,0,1,0
7.495192528,0,13,2,0,0,1,0
7.637019157,1,12,2,0,0,1,0
7.211538315,0,13,2,0,0,1,0
6.538461685,0,16,2,0,0,1,0
9.615385056,0,13,2,0,0,1,0
12.5,0,12,2,0,0,1,0
15.86538506,1,14,2,0,0,1,0
15.38461494,0,13,2,0,0,1,0
6.5,1,16,2,0,0,1,0
11.53846169,1,18,2,0,0,1,0
5.288461685,0,6,2,0,0,1,0
2.163461447,0,6,2,0,0,1,0
15.38461494,0,13,2,0,0,1,0
9.134614944,1,12,2,0,0,1,0
7.692307472,0,11,2,0,0,1,0
8.75,0,12,2,0,0,1,0
6.25,1,6,2,0,0,1,0
6.793269157,0,14,2,0,0,1,0
27.97202873,0,16,2,0,0,1,0
24.03846169,0,10,2,0,0,1,0
16.82692337,1,12,2,0,0,1,0
7,0,12,2,0,0,1,0
4.807692528,0,6,2,0,0,1,0
18.37606812,0,12,2,0,0,1,0
17.30769157,1,13,2,0,0,1,0
14.10256386,0,13,2,0,0,1,0
16.82692337,0,12,2,0,0,1,0
15.41538429,1,16,2,0,0,1,0
20.57245064,0,14,2,0,0,1,0
11.05769253,1,13,2,0,0,1,0
12.98076916,0,12,2,0,0,1,0
8.17307663,0,6,2,0,0,1,0
19.61538506,0,12,2,0,0,1,0
8.974358559,1,12,2,0,0,1,0
11.53846169,0,14,2,0,0,1,0
13.46153831,0,6,2,0,0,1,0
19.23077011,0,13,2,0,0,1,0
14.42307663,1,14,2,0,0,1,0
22.22222137,0,18,2,0,0,1,0
15.38461494,1,18,2,0,0,1,0
10.2564106,1,13,2,0,0,1,0
17.78846169,1,16,2,0,0,1,0
12.98076916,0,12,2,0,0,1,0
6.25,0,13,2,0,0,1,0
12.01923084,1,13,2,0,0,1,0
7.064364433,1,16,2,0,0,1,0
9.615385056,0,12,2,0,0,1,0
8.125,1,12,2,0,0,1,0
8.974358559,1,8,2,0,0,1,0
7.211538315,0,8,2,0,0,1,0
11.15384579,1,18,2,0,0,1,0
27.11538506,1,16,2,0,0,1,0
17.30769157,0,13,2,0,0,1,0
15.86538506,1,14,2,0,0,1,0
11.45833302,0,8,2,0,0,1,0
5,1,12,2,0,0,1,0
18.26922989,0,13,2,0,0,1,0
16.34615326,0,6,2,0,0,1,0
4.807692528,0,8,2,0,0,1,0
11.05769253,0,12,2,0,0,1,0
12.82051277,1,12,2,0,0,1,0
28.84615326,0,16,2,0,0,1,0
9.615385056,1,6,2,0,0,1,0
16.82692337,0,13,2,0,0,1,0
38.46154022,0,16,2,0,0,1,0
10.19230747,1,16,2,0,0,1,0
18.58974266,1,16,2,0,0,1,0
7.352941036,0,6,2,0,0,1,0
9.615385056,1,12,2,0,0,1,0
12.30769253,0,12,2,0,0,1,0
6.490384579,1,12,2,0,0,1,0
13.94230747,0,16,2,0,0,1,0
9.134614944,1,12,2,0,0,1,0
25.48077011,0,16,2,0,0,1,0
9.615385056,0,12,2,0,0,1,0
6.25,0,9,2,0,0,1,0
21.47435951,0,12,2,0,0,1,0
19.23077011,1,14,2,0,0,1,0
15.38461494,1,18,2,0,0,1,0
15.38461494,0,18,2,0,0,1,0
17.30769157,1,14,2,0,0,1,0
36.05769348,0,12,2,0,0,1,0
12.25961494,1,16,2,0,0,1,0
24.03846169,1,14,2,0,0,1,0
19.23077011,1,11,2,0,0,1,0
28.84615326,1,13,2,0,0,1,0
21.97802162,0,20,2,0,0,1,0
23.46153831,1,13,2,0,0,1,0
8.17307663,1,12,2,0,0,1,0
10.68376064,1,13,2,0,0,1,0
17.94871712,0,14,2,0,0,1,0
13.2867136,0,14,2,0,0,1,0
48.07692337,0,16,2,0,0,1,0
10.57692337,0,12,2,0,0,1,0
7.211538315,0,8,2,0,0,1,0
7.211538315,1,11,2,0,0,1,0
8.653845787,0,11,2,0,0,1,0
7.211538315,0,12,2,0,0,1,0
6.730769157,0,11,2,0,0,1,0
12.98076916,1,14,2,0,0,1,0
12.98076916,0,13,2,0,0,1,0
36.05769348,0,16,2,0,0,1,0
17.30769157,1,13,2,0,0,1,0
5.827506065,0,6,2,0,0,1,0
22.5,0,12,2,0,0,1,0
14.42307663,1,13,2,0,0,1,0
5.494505405,1,8,2,0,0,1,0
6.593406677,1,6,2,0,0,1,0
13.46153831,1,12,2,0,0,1,0
11.53846169,1,13,2,0,0,1,0
19.23077011,0,13,2,0,0,1,0
25.96153831,0,12,2,0,0,1,0
12.01923084,1,12,2,0,0,1,0
9.615385056,0,6,2,0,0,1,0
13.07692337,0,13,2,0,0,1,0
17.30769157,0,16,2,0,0,1,0
22.59615326,1,16,2,0,0,1,0
16.82692337,0,13,2,0,0,1,0
22.59615326,0,16,2,0,0,1,0
16.6875267,0,12,2,0,0,1,0
8.125,0,13,2,0,0,1,0
6.25,1,14,2,0,0,1,0
12,0,12,2,0,0,1,0
9.182692528,0,10,2,0,0,1,0
10.81730747,0,12,2,0,0,1,0
