year,male,earnings,female
2012,0,38.46154022,1
2012,0,13.94230747,1
2012,1,19.23077011,0
2012,0,30.76922989,1
2012,0,10.57692337,1
2012,1,31.25,0
2012,0,7.692307472,1
2012,0,24.03846169,1
2012,1,12.30769253,0
2012,1,29.08653831,0
2012,1,9.615385056,0
2012,0,44.44444275,1
2012,1,21.63461494,0
2012,1,29.18990326,0
2012,1,12.82051277,0
2012,1,9.615385056,0
2012,0,6.971153736,1
2012,1,26.44230843,0
2012,1,14.42307663,0
2012,1,19.23077011,0
2012,0,24.03846169,1
2012,0,16.34615326,1
2012,1,26.92307663,0
2012,1,72.11538696,0
2012,0,10.16538429,1
2012,0,9.615385056,1
2012,1,16.48351669,0
2012,0,15.30612278,1
2012,0,27.34692383,1
2012,0,19.23077011,1
2012,1,18.55769157,0
2012,1,25,0
2012,0,18.07692337,1
2012,1,17.48321724,0
2012,0,8.013461113,1
2012,0,16.15384674,1
2012,0,25.96153831,1
2012,1,15.12637329,0
2012,0,21.63461494,1
2012,0,25.48077011,1
2012,1,14.42307663,0
2012,0,21.15384674,1
2012,0,18.26922989,1
2012,1,36.05769348,0
2012,1,40,0
2012,0,24.03846169,1
2012,1,19.23077011,0
2012,0,27.2435894,1
2012,0,21.63461494,1
2012,0,28.84615326,1
2012,0,12.01923084,1
2012,1,33.65384674,0
2012,1,20.67307663,0
2012,0,31.25,1
2012,0,33.65384674,1
2012,0,8.505917549,1
2012,1,40.86538315,0
2012,0,10.89743614,1
2012,0,20.68285751,1
2012,1,24.26739883,0
2012,1,28.35913467,0
2012,1,17.78846169,0
2012,0,17.30769157,1
2012,0,44.33760834,1
2012,1,17.30769157,0
2012,0,12.01923084,1
2012,0,21.875,1
2012,0,46.15384674,1
2012,1,26.55677605,0
2012,1,8.653845787,0
2012,0,18.07692337,1
2012,1,26.15384674,0
2012,0,15.38461494,1
2012,0,16.66666603,1
2012,1,21.63461494,0
2012,1,9.615385056,0
2012,0,19.93007088,1
2012,1,31.42589188,0
2012,0,15.86538506,1
2012,0,14.42307663,1
2012,0,16.34615326,1
2012,1,21.97802162,0
2012,1,50.12740326,0
2012,0,35.09615326,1
2012,0,18.01377487,1
2012,0,27.40384674,1
2012,1,30.28846169,0
2012,1,14.79289913,0
2012,0,27.77777863,1
2012,1,33.5,0
2012,1,12.5,0
2012,0,29.15451813,1
2012,1,20.40816307,0
2012,0,10.48076916,1
2012,1,13.46153831,0
2012,1,17.30769157,0
2012,0,36.32478714,1
2012,1,21.35416603,0
2012,0,20.38461494,1
2012,0,16.43356705,1
2012,1,55.38461685,0
2012,1,38.46154022,0
2012,0,9.245562553,1
2012,0,25.69273567,1
2012,0,11.53846169,1
2012,1,13.94230747,0
2012,1,33.13609314,0
2012,1,16.82692337,0
2012,1,56.08974457,0
2012,1,21.92307663,0
2012,1,40.38461685,0
2012,0,32.89473724,1
2012,0,17.86538506,1
2012,1,32.47863388,0
2012,0,11.53846169,1
2012,0,11.53846169,1
2012,1,12.39316273,0
2012,1,14.42307663,0
2012,0,32.69230652,1
2012,1,43.75,0
2012,1,54.16666794,0
2012,1,22.43589783,0
2012,1,57.69230652,0
2012,0,17.78846169,1
2012,0,9.855769157,1
2012,1,14.42307663,0
2012,0,27.40384674,1
2012,1,45.19230652,0
2012,1,28.84615326,0
2012,1,12.01923084,0
2012,0,24.03846169,1
2012,1,6.971153736,0
2012,0,25.96153831,1
2012,1,20.12522316,0
2012,0,24.03846169,1
2012,1,5.769230843,0
2012,1,36.05769348,0
2012,0,11.53846169,1
2012,1,46.15384674,0
2012,0,14.42307663,1
2012,0,20.67307663,1
2012,0,33.65384674,1
2012,1,16.34615326,0
2012,0,11.05769253,1
2012,0,20.71006012,1
2012,0,25,1
2012,1,17.78846169,0
2012,1,14.42307663,0
2012,0,25,1
2012,1,31.25,0
2012,1,15.38461494,0
2012,0,18.49112511,1
2012,1,24.03846169,0
2012,0,15.38461494,1
2012,0,31.25,1
2012,0,29.58579826,1
2012,0,15.27864552,1
2012,0,8.17307663,1
2012,0,23.07692337,1
2012,1,29.23077011,0
2012,0,22.22222137,1
2012,0,18.17307663,1
2012,0,13.70192337,1
2012,0,13.94230747,1
2012,1,24.03846169,0
2012,0,14.13461494,1
2012,0,4.273504257,1
2012,1,19.71153831,0
2012,1,34.13461685,0
2012,0,14.28571415,1
2012,1,22.22222137,0
2012,0,14.42307663,1
2012,1,30.76922989,0
2012,1,28.07692337,0
2012,0,48.07692337,1
2012,0,15.86538506,1
2012,0,12.11538506,1
2012,1,12.23776245,0
2012,0,48.07692337,1
2012,1,10.0009613,0
2012,0,17.30769157,1
2012,1,52.88461685,0
2012,0,17.30769157,1
2012,0,14.42307663,1
2012,1,15.3855772,0
2012,0,16.82692337,1
2012,0,3.943269253,1
2012,0,44.44444275,1
2012,0,17.09487152,1
2012,0,40.86538315,1
2012,0,25,1
2012,1,16.48351669,0
2012,1,33.65384674,0
2012,1,16.34615326,0
2012,1,15.38461494,0
2012,1,27.47252655,0
2012,0,32.69230652,1
2012,0,33.65384674,1
2012,1,9.615385056,0
2012,0,14.42307663,1
2012,0,17.58241844,1
2012,1,17.11538506,0
2012,1,8.333333015,0
2012,1,24.03846169,0
2012,0,37.5,1
2012,1,31.73077011,0
2012,1,19.23077011,0
2012,0,23.07692337,1
2012,0,33.65384674,1
2012,1,28.5714283,0
2012,0,5.341880322,1
2012,0,32.05128098,1
2012,0,30.10988998,1
2012,0,18.17307663,1
2012,1,28.64583397,0
2012,1,31.25,0
2012,1,16.82692337,0
2012,1,18.26922989,0
2012,1,43.5729866,0
2012,1,13.44999981,0
2012,1,34.85577011,0
2012,1,21.875,0
2012,0,19.23077011,1
2012,0,18.26922989,1
2012,1,18.75,0
2012,0,10.57692337,1
2012,0,8.653845787,1
2012,1,21.36752129,0
2012,0,31.25,1
2012,1,33.65384674,0
2012,0,25.64102554,1
2012,0,41.20878983,1
2012,1,60.76922989,0
2012,1,16.82692337,0
2012,1,17.30769157,0
2012,1,17.30769157,0
2012,0,11.53846169,1
2012,0,14.68531513,1
2012,1,11.53846169,0
2012,0,26.22377586,1
2012,1,38.46154022,0
2012,0,38.46154022,1
2012,1,33.65384674,0
2012,1,24.03846169,0
2012,0,8.17307663,1
2012,0,14.42307663,1
2012,1,12.5,0
2012,1,42.30769348,0
2012,0,14.42307663,1
2012,1,34.18803406,0
2012,1,36.05769348,0
2012,0,14.42307663,1
2012,1,21.63461494,0
2012,1,10.39500999,0
2012,1,21.63461494,0
2012,1,21.53846169,0
2012,1,26.92307663,0
2012,1,21.63461494,0
2012,0,23.07692337,1
2012,0,12.01923084,1
2012,0,10.43956089,1
2012,1,19.23077011,0
2012,0,11.53846169,1
2012,1,38.46154022,0
2012,0,36.98225021,1
2012,1,12.36923122,0
2012,1,38.46154022,0
2012,0,20.67307663,1
2012,0,24.51922989,1
2012,0,16.83673477,1
2012,0,10,1
2012,1,21.63461494,0
2012,0,23.07692337,1
2012,0,11.05769253,1
2012,1,39.4736824,0
2012,1,15.16272163,0
2012,1,8.653845787,0
2012,0,28.84615326,1
2012,0,38.46154022,1
2012,1,24.03846169,0
2012,1,28.84615326,0
2012,1,48.07692337,0
2012,1,14.42307663,0
2012,1,14.42307663,0
2012,0,34.72222137,1
2012,1,21.97802162,0
2012,0,24.03846169,1
2012,1,50,0
2012,1,26.44230843,0
2012,1,26.44230843,0
2012,0,29.62578011,1
2012,0,25,1
2012,1,44.23077011,0
2012,0,27.77777863,1
2012,0,12.98076916,1
2012,0,28.84615326,1
2012,0,14.42307663,1
2012,1,3.365384579,0
2012,1,17.875,0
2012,1,52,0
2012,1,19.23077011,0
2012,1,8.333333015,0
2012,1,37.5,0
2012,0,12.5,1
2012,0,12.98076916,1
2012,0,28.84615326,1
2012,1,51.44230652,0
2012,1,9.890110016,0
2012,1,55.28845978,0
2012,1,21.63461494,0
2012,1,27.40384674,0
2012,0,36.05769348,1
2012,1,17.78846169,0
2012,0,31.25,1
2012,0,36.05769348,1
2012,0,41.13247681,1
2012,0,43.26922989,1
2012,1,30.28846169,0
2012,0,19.23077011,1
2012,0,38.46154022,1
2012,0,24.03846169,1
2012,1,24.03846169,0
2012,1,18.75,0
2012,0,23.07692337,1
2012,1,38.46154022,0
2012,0,14.42307663,1
2012,0,8.854166985,1
2012,0,8.012820244,1
2012,0,43.26922989,1
2012,0,20.19230843,1
2012,0,31.73173141,1
2012,1,48.07692337,0
2012,0,11.05769253,1
2012,0,26.44230843,1
2012,0,12.5,1
2012,1,21.63461494,0
2012,1,33.33333206,0
2012,0,57.69230652,1
2012,1,18.26922989,0
2012,0,11.25,1
2012,1,28.84615326,0
2012,0,28.84615326,1
2012,1,13.46153831,0
2012,1,23.07692337,0
2012,1,22.64957237,0
2012,1,26.62721825,0
2012,0,36.53845978,1
2012,1,21.92307663,0
2012,1,41.66666794,0
2012,1,15.73426533,0
2012,1,54.54545593,0
2012,0,27.77777863,1
2012,0,24.03846169,1
2012,1,37.5,0
2012,1,25.09615326,0
2012,1,47.00854874,0
2012,0,16,1
2012,0,16.70040512,1
2012,0,53.84615326,1
2012,0,28.84615326,1
2012,0,28.84615326,1
2012,0,15.38461494,1
2012,1,25.96153831,0
2012,0,26.92307663,1
2012,0,17.30769157,1
2012,1,23.84653854,0
2012,0,8.17307663,1
2012,1,31.25,0
2012,1,41.34615326,0
2012,0,19.23077011,1
2012,0,2.395833254,1
2012,1,21.63461494,0
2012,0,12.01923084,1
2012,0,17.30769157,1
2012,0,25,1
2012,1,17.57740402,0
2012,0,6.730769157,1
2012,1,43.26922989,0
2012,0,24.03846169,1
2012,0,22.59615326,1
2012,1,15.86538506,0
2012,1,21.63461494,0
2012,0,19.23077011,1
2012,1,27.97202873,0
2012,0,24.03846169,1
2012,1,19.23077011,0
2012,1,9.615385056,0
2012,1,20.19230843,0
2012,0,20.19230843,1
2012,0,26,1
2012,0,32,1
2012,1,18.26922989,0
2012,0,14.42307663,1
2012,0,17.78846169,1
2012,0,13.67521381,1
2012,1,26.44230843,0
2012,0,12.98076916,1
2012,0,14.66346169,1
2012,1,14.42307663,0
2012,0,24.03846169,1
2012,1,25.98752594,0
2012,0,12.01923084,1
2012,1,34.13461685,0
2012,0,48.07692337,1
2012,1,55.28845978,0
2012,1,13.73626328,0
2012,0,30.28846169,1
2012,0,21.63461494,1
2012,1,48.07692337,0
2012,1,22.11538506,0
2012,0,19.39560509,1
2012,0,19.23077011,1
2012,0,33.65384674,1
2012,0,48.07692337,1
2012,0,72.11538696,1
2012,0,19.23077011,1
2012,1,31.25,0
2012,0,35.61253738,1
2012,1,18.75,0
2012,0,16.53846169,1
2012,1,7.28744936,0
2012,1,24.03846169,0
2012,1,30.76922989,0
2012,0,12.74038506,1
2012,0,31.25,1
2012,1,38.46154022,0
2012,1,20.19230843,0
2012,0,14.42307663,1
2012,0,21.63461494,1
2012,1,8.333333015,0
2012,1,40.86538315,0
2012,1,38.46154022,0
2012,0,21.15384674,1
2012,0,15.86538506,1
2012,1,23.07692337,0
2012,1,21.63461494,0
2012,0,16.48351669,1
2012,0,24.03846169,1
2012,1,30.76922989,0
2012,0,14.42307663,1
2012,1,33.65384674,0
2012,1,38.46154022,0
2012,0,16.34615326,1
2012,1,11.05769253,0
2012,0,24.03846169,1
2012,0,36.53845978,1
2012,1,21.63461494,0
2012,1,46.63461685,0
2012,1,24.51922989,0
2012,1,6.730769157,0
2012,1,38.46154022,0
2012,1,17.12962914,0
2012,0,16.34615326,1
2012,0,22.11538506,1
2012,1,19.23077011,0
2012,0,14.61538506,1
2012,0,31.25,1
2012,0,11.05769253,1
2012,1,28.84615326,0
2012,0,25.64102554,1
2012,1,35.57692337,0
2012,1,38.46154022,0
2012,0,53.84615326,1
2012,1,47.11538315,0
2012,1,28.84615326,0
2012,0,41.39941788,1
2012,0,26.44230843,1
2012,0,21.63461494,1
2012,1,10,0
2012,0,13.26923084,1
2012,0,14.42307663,1
2012,1,13.18681335,0
2012,1,16.82692337,0
2012,1,31.13553047,0
2012,0,12.82051277,1
2012,1,26.53846169,0
2012,0,51.92307663,1
2012,0,14.42307663,1
2012,1,28.84615326,0
2012,1,8.974358559,0
2012,0,45.67307663,1
2012,0,17.58241844,1
2012,1,72.11538696,0
2012,1,13.46153831,0
2012,1,36.05769348,0
2012,0,16.48351669,1
2012,0,32.21154022,1
2012,1,59.61538315,0
2012,0,20.38461494,1
2012,1,11.05769253,0
2012,0,18.26922989,1
2012,0,15.49145317,1
2012,1,13.92500019,0
2012,0,19.6078434,1
2012,0,26.44230843,1
2012,1,5,0
2012,1,17.78846169,0
2012,0,15.10683727,1
2012,1,16.82692337,0
2012,0,42.73504257,1
2012,0,19.23077011,1
2012,0,14.42307663,1
2012,1,52.88461685,0
2012,1,21.63461494,0
2012,1,51.28205109,0
2012,1,40.86538315,0
2012,1,42.73504257,0
2012,1,21.47435951,0
2012,1,7.211538315,0
2012,0,16.82692337,1
2012,0,10.99010944,1
2012,0,57.69230652,1
2012,0,57.69230652,1
2012,0,58.76068497,1
2012,1,23.84615326,0
2012,0,37.01922989,1
2012,1,43.75,0
2012,1,21.63461494,0
2012,1,21.63461494,0
2012,0,48.07692337,1
2012,1,43.26922989,0
2012,1,17.62820435,0
2012,1,67.30769348,0
2012,1,17.48321724,0
2012,1,38.46154022,0
2012,0,28.84615326,1
2012,0,24.35897446,1
2012,0,42.37980652,1
2012,1,2.136752129,0
2012,1,8.333333015,0
2012,1,44.87179565,0
2012,1,64.95726776,0
2012,0,25,1
2012,1,21.63461494,0
2012,0,19.23077011,1
2012,0,24.03846169,1
2012,1,43.26922989,0
2012,1,17.45562172,0
2012,0,20.00047684,1
2012,0,17.69230843,1
2012,1,53.84615326,0
2012,1,34.61538315,0
2012,1,48.07692337,0
2012,0,16.34615326,1
2012,0,10.57692337,1
2012,1,16.48351669,0
2012,0,44.23077011,1
2012,0,37.5,1
2012,0,9.615385056,1
2012,1,14.42307663,0
2012,0,22.5,1
2012,1,20.32966995,0
2012,0,4.475524426,1
2012,1,19.78022003,0
2012,1,17.22756386,0
2012,0,24.03846169,1
2012,1,37.69230652,0
2012,1,16.48351669,0
2012,0,19.23077011,1
2012,0,18.96442223,1
2012,1,42.30769348,0
2012,1,13.46153831,0
2012,1,5,0
2012,1,34.72222137,0
2012,0,17.78846169,1
2012,1,30.06971169,0
2012,1,31.29807663,0
2012,1,19.23077011,0
2012,0,17.78846169,1
2012,0,26.44230843,1
2012,1,25,0
2012,0,15.38461494,1
2012,1,12.74509811,0
2012,1,26.92307663,0
2012,0,24.03846169,1
2012,0,27.94117737,1
2012,1,23.14814758,0
2012,0,20.2429142,1
2012,0,39.42307663,1
2012,1,26.44230843,0
2012,0,15.38461494,1
2012,1,76.92308044,0
2012,0,10.57692337,1
2012,1,22.72727203,0
2012,0,24.03846169,1
2012,0,22.83653831,1
2012,0,8.333333015,1
2012,1,11.26651096,0
2012,0,28.84615326,1
2012,0,28.84615326,1
2012,0,22.5,1
2012,1,21.15384674,0
2012,1,10,0
2012,0,15,1
2012,1,26.44230843,0
2012,0,13.46153831,1
2012,0,33.65384674,1
2012,0,28.84615326,1
2012,1,16.82692337,0
2012,0,28.84615326,1
2012,0,32.05128098,1
2012,0,42.78845978,1
2012,0,16,1
2012,0,20.97902107,1
2012,1,12.82051277,0
2012,1,36.32478714,0
2012,1,30.36437225,0
2012,0,27.83400726,1
2012,0,11.00961494,1
2012,0,19.23077011,1
2012,1,14.42307663,0
2012,1,8.07692337,0
2012,1,34.61538315,0
2012,1,14.10256386,0
2012,1,18.46153831,0
2012,1,9.615385056,0
2012,1,51.44230652,0
2012,1,14.42307663,0
2012,1,23.07692337,0
2012,0,43.26922989,1
2012,1,48.07692337,0
2012,0,28.84615326,1
2012,0,16.82692337,1
2012,0,9.375,1
2012,0,18.75,1
2012,1,26.44230843,0
2012,1,26.92307663,0
2012,1,18.75,0
2012,0,14.42307663,1
2012,1,28.84615326,0
2012,1,24.03846169,0
2012,0,43.26922989,1
2012,0,9.230769157,1
2012,1,26.44230843,0
2012,0,41.13247681,1
2012,1,23.29545403,0
2012,1,52.88461685,0
2012,0,33.65384674,1
2012,0,26.44230843,1
2012,0,31.25,1
2012,1,14.42307663,0
2012,0,19.23077011,1
2012,1,5.769230843,0
2012,1,21.63461494,0
2012,1,39.61538315,0
2012,1,26.15384674,0
2012,0,20.43269157,1
2012,0,17.78846169,1
2012,1,16.25,0
2012,1,18.26922989,0
2012,1,16.82692337,0
2012,0,14.66346169,1
2012,1,12.01923084,0
2012,1,48.07692337,0
2012,0,9.134614944,1
2012,1,60.76922989,0
2012,0,18.50961494,1
2012,0,21.15384674,1
2012,0,18.26922989,1
2012,0,16.82692337,1
2012,0,25,1
2012,1,40.86538315,0
2012,1,15.38461494,0
2012,0,28.84615326,1
2012,1,13.73626328,0
2012,0,16.82692337,1
2012,0,22.83653831,1
2012,0,31.25,1
2012,1,33.65384674,0
2012,1,19.23077011,0
2012,1,37.41479492,0
2012,0,19.71153831,1
2012,1,21.63461494,0
2012,1,21.63461494,0
2012,0,17.30769157,1
2012,0,26.5734272,1
2012,1,46.15384674,0
2012,0,17.52136803,1
2012,1,9.615385056,0
